SYMBOL	len
TMPRSS4	44105
ENSG00000253483	6218
NKX3-1	7601
ENSG00000253122	26153
ENSG00000253583	6408
DMTN	26312
GINS4	18781
ENSG00000253244	6225
DNPEP	31513
ZFP2	23347
RGS22	150268
REEP4	8989
CNBD1	624313
TAF6	17971
DENND3	10453
IGKV2OR22-4	6446
LINC01847	68182
ENSG00000253627	114282
ENSG00000253992	17256
IGHV3-71	6161
ENSG00000253508	12575
LYNX1-SLURP2	17387
ENSG00000253642	245814
TNIP1	62909
ENSG00000253524	95389
NTAQ1	27711
RIMS2	31456
ENSG00000254261	42921
ENSG00000253961	11744
OSR2	9580
ZNF674	53414
CALCB	176639
LYRM2	12223
ENSG00000253374	14657
ENSG00000253749	6648
TARDBPP4	7561
PCDHGB1	165876
IGHV1-14	5940
PURG	8206
ENSG00000188512	6012
ENSG00000253269	12099
ZFAT	240269
TXNRD3	53312
LINC00534	170104
SRPK2P	6799
C1orf198	22115
ENSG00000254038	7677
ENSG00000253572	9381
GOLGA7	22398
CHTF8	20145
ENSG00000253477	23953
ZNF57	14238
SQLE	26784
RGS22	150595
MYOM2	103386
MIR2052HG	226532
NBN	57088
LINC01848	4569
SDCBP	32604
DEPTOR	179327
ENSG00000253932	7180
ENSG00000254260	11747
ENSG00000254297	12838
ENSG00000228984	4128
CLU	19061
MPP2	35859
ENSG00000253656	66113
CCDC71L	12498
TPT1-AS1	53195
ENSG00000253181	19177
CYRIB	180635
CASC19	15227
BNIP3L	30288
GLI4	10573
ENSG00000293375	7540
CRISPLD1	35687
ENSG00000254227	7707
SPINK7	4712
PMCHL2	4729
ENSG00000254313	5875
PABPC1	24190
PIWIL2-DT	26286
STAU2	331410
DEPTOR-AS1	7705
TRIQK	86503
ENSG00000254138	179333
KCNIP1-AS1	47979
ENSG00000253687	28310
STK3	493576
ENSG00000253317	8935
ENSG00000254291	4007
ENSG00000253308	7685
HMBOX1	161917
LINC01485	26706
PSD3	362023
ENSG00000253125	111466
RUNX1T1	154113
ZNF260	23284
GDAP1	141472
TDRP	61678
ENSG00000253196	6395
ENSG00000253539	8272
ENSG00000254129	33108
PWWP2A	47189
LINC00968	70483
MEG3	34121
TOP1MT	31118
C1orf210	9404
ENSG00000254339	16744
C8orf34	119788
CNOT8	20207
ENSG00000214803	60427
ENSG00000253543	6075
ANXA6	46231
HSPA8P13	4713
SLC26A7	189256
ENSG00000253927	23508
ENSG00000253139	9439
INTS8	61459
ENSG00000253708	10034
ENSG00000253144	6214
FZD6	36129
LINC01947	26848
NRG1-IT1	115950
ENSG00000253776	29131
PPP1R3B-DT	16332
ENSG00000253452	136272
ALG11	20259
NDST1	58936
TNPO1	91757
DGLUCY	113655
PI15	27639
ENSG00000253851	6589
IGHVIII-76-1	5985
ENSG00000253336	5148
ENSG00000254298	6056
DMTN	30575
ENSG00000254364	4185
CEP57L1	71341
EXTL3-AS1	8018
ENSG00000253263	4732
ENSG00000254303	178244
CCNC	31077
ENSG00000253107	4110
CHILL1	8159
ENSG00000254136	17845
ELOC	31074
DGLUCY	113965
ENSG00000253134	6102
MTERF3	27912
TMEM71	56316
CDKL3	64222
ENSG00000253476	6759
LY6E	8279
RALYL	218914
LINC03023	12768
ENSG00000253706	73841
ENSG00000254162	9829
PIK3R1	9188
VEGFA	16400
ENSG00000253471	85346
MTND4P7	5829
ENSG00000253319	5913
ENSG00000253784	12581
ERLIN2	12925
MTCO1P47	6970
OSGEPL1-AS1	5488
TAF2	107741
ENSG00000253849	4260
CLINT1	77438
HAUS1P3	6361
RMDN1	47685
CASP3	27513
CNOT7	21008
UQCRB	10151
HNRNPH1	15180
NIPA2P4	7040
ENSG00000253567	11423
RPS20	6983
ALKAL1	36566
RBM12B-DT	6341
VEGFA	16693
IGHV3-75	6160
CA1	57106
DUSP26	13830
RIMS1	191234
SORBS3	12817
DNAJC8P3	6450
CHCHD7	10000
VENTXP5	6474
NAIP	60994
LETM2	25042
NTAQ1	28514
CCNC	30885
FAM86B3P	11670
SRSF3P2	6152
ENDOV	8355
OTUD6B-AS1	7978
ENSG00000253343	10927
PLAT	37365
IGHVII-33-1	5979
ENSG00000253745	11059
MYC	8152
ENSG00000254095	8232
FUT10	106555
HDAC9	160666
PTP4A3	12502
TRIQK	85576
SLC6A7	35703
ENSG00000253104	7921
ZFPM2-AS1	281372
LINC03022	10409
ENSG00000253153	6180
CIR1P1	6832
ENSG00000253423	7179
ENSG00000253774	5230
PFDN1	63335
BHMT	22675
CCDC25	42164
ENSG00000253859	85382
NPIPB11	28375
MTSS1	21602
RNF5P1	6239
TAGLN2P1	6286
ENSG00000253381	6766
ENSG00000254317	15203
ELP3	99880
STAU2	100283
CNOT8	19974
TRIQK	85181
ENSG00000254150	6027
PINX1	80070
NKX6-3	7881
RAB11FIP1	13430
SFTA3	44223
MEG3	28290
ENSG00000253363	248410
ENSG00000253174	10363
ENSG00000253796	16096
SDR16C6P	28001
NWD1	101106
ATOX1	35410
SOX5P1	6826
SDAD1P1	7827
OPRM1	71157
ENSG00000253452	71587
C5orf58	22663
SINHCAFP3	6331
ENSG00000253110	4087
MYBL1	53910
LINC02904	17183
KIF13B	201492
GDAP1	141476
ENSG00000254391	10538
ENSG00000254216	6112
THUMPD3-AS1	13474
MOK	81748
HAVCR2	61491
PCM1	106231
TXNRD3	53774
LINC02237	343311
HMBOX1	90686
MTCYBP20	6828
GFRA2	104177
COX6C	20685
ENSG00000187229	16500
ENSG00000253675	6472
NTAQ1	34336
SFTPC	5672
ENSG00000213393	5987
SAP30L-AS1	61744
ENSG00000253681	8494
SPSB2	8068
OPRK1	15229
FANCD2OS	32611
TNIP1	40176
IGHVIII-67-4	5995
ENSG00000253282	9338
LINC01933	323877
STAU2	332171
HOXA-AS3	5674
MATN2	170099
ENSG00000240915	4613
TMEM185AP1	5471
ENSG00000253858	8301
IGKV1-22	6137
PCAT1	4446
STC1	16097
TSNARE1	196802
ENSG00000215567	12259
MINCR	6295
ENSG00000253334	26891
LINC00968	71214
MTERF3	23341
METTL25B	7034
SLA	69961
ENSG00000253372	10004
RPS20	7164
SCARA5	93955
ENSG00000253286	47345
ENSG00000254394	52822
LINC01414	517432
SERPINE3	31962
LINC03044	9713
MOK	17472
TRIM51EP	13818
NTRK1	23985
OPCML	1123220
KCNV1	17835
DIO1	18788
DNAAF3	13648
ENSG00000270060	6982
THNSL1	13006
FHIP1B	23793
GPAA1	6563
LDLRAD3	289286
ATP5MG	33335
ENSG00000254687	68096
FEZ1	12014
SYTL2	68230
ENSG00000254568	7098
TYK2	35732
CTSC	22669
PELI3	10727
ENSG00000254790	6397
CHI3L2	15814
OR7E158P	6609
RAPSN	17071
EMSY	108318
PC	103646
ENSG00000255132	34909
RPL27A	6058
SNRPCP14	5904
ENSG00000255224	6968
CTSB	29461
RCE1	6091
PCSK7	32665
ENSG00000254571	20519
SSU72L1	6800
ARL6IP1P3	6259
GATD1	12705
CFL1	7610
SAA2-SAA4	22912
SERPINH1	13412
SIRT3	25663
TMEM45B	11883
EDA	422520
YAP1	120638
EPB41L2	47628
TRMT9B	87104
IL18	26521
LIN7C	17571
GNLY	7386
CHD7	128109
ENSG00000254555	5984
ENSG00000254733	194277
ENSG00000254645	62635
ENSG00000291247	12237
MTFR1L	15225
ENSG00000255309	6032
TESPA1	31612
EEF1D	23379
ATG13	59943
CTNND1	69303
RNPC3	30652
MFF	34860
RBM4B	14566
ARHGAP32	201282
FXYD6	37039
YPEL4	10556
FAM193B	40497
TPD52L1	46303
DEFB108E	10050
TXNRD1	64276
ENSG00000254606	5509
LINC02744	11973
MAML2	372297
GRHL3	38504
TMEM25	7439
FABP5P7	6104
NFRKB	35437
GTF2H1	13614
FUT6	14782
ARHGAP20	140696
B3GAT1	16408
EMSY	106309
ENSG00000254826	4025
ENSG00000254626	11550
CAPN1	33256
ARFGAP2	18278
CYB5R2	14072
ENSG00000255296	6573
NAP1L1P1	4062
NFRKB	34239
SAMD12	430102
NUF2	36827
SAAL1	31490
ENSG00000254498	4550
ENSG00000254812	7385
ENSG00000254595	6891
PCDHB18P	5367
PACS1	5370
UBQLN1-AS1	8275
C8orf82	9078
ENSG00000255328	5812
CSTF3	82599
TM9SF1	11936
PPP6R3	155368
RPS3	8451
ENSG00000255260	6227
ANO3-AS1	51411
BSCL2	24941
OR56A7P	6640
CNTN5	1340936
LETM2	24798
KRT18P59	4230
ENSG00000254586	5546
ENSG00000254974	6171
ARHGAP42	309288
EIF3M	21989
MTA2	11802
PPP6R3	156820
MROH6	8356
OR7E145P	6672
ZC2HC1C	13347
PARP10	14993
ENSG00000255368	6190
DDIAS	33124
NEDD8	20338
SLC39A13	9409
SGK1	63536
PTS	8537
SCYL1	16583
SLCO5A1	166747
ADM	4183
MSANTD2	38589
MRGPRX7P	6651
C11orf98	8093
ENSG00000254780	5984
TIRAP-AS1	15727
LINC02719	25357
PDE4DIP	227489
CFAP54	388978
DLG2	1469271
DBX1	10020
TRIM77BP	13260
ANO1-AS1	6421
OR5BR1P	7029
TMPRSS13	34461
CTSF	10510
AKIP1	9556
CCKBR	13380
ENSG00000254690	6248
LONRF1	12143
NANOGP1	9327
RBMS2P1	6925
ENSG00000255184	12600
AAMDC	34214
EMSY	106611
SBF2	14519
LGALS8	25090
ZC2HC1C	11437
FGD4	109413
ADM	4820
CLNS1A	27277
HBS1L	22703
TMEM9B	23210
SLC35F2	143002
TRIM3	31545
CRACR2B	7067
NDUFC2	15661
BBOX1	75454
VPS26B	24052
ENSG00000293324	4193
ZNF517	11299
PGBD5	60097
RAB30	16089
AGBL2	61478
LAYN	23224
NHERF4	7285
ENSG00000255375	14065
ANO3	354081
SMCO4	26579
KIRREL3	583112
OR8B6P	6579
TRAF3IP2-AS1	23092
TIMM10	7793
TOLLIP	40946
FAT3	674655
NAALAD2	32472
ZIC4	23936
ENSG00000290709	8430
OR7E154P	6631
GRIA4	375542
EPB41L2	104049
NOX4	170716
ZNF705EP	10736
TSPAN4	25523
DIO1	18788
INSC	99968
IL15RA	31515
OR5G1P	6645
ARFIP2	8930
WDR74	14597
ENSG00000255155	5913
TDH	31815
OR5G4P	6459
ENSG00000255144	6720
FXYD6-AS1	6762
ENSG00000293238	7780
KLK12	11349
ENSG00000293475	15192
ZNF7	22950
ENSG00000225477	4176
VNN2	24951
EPB41L2	228769
ENSG00000255511	8173
CYCSP25	6015
CIMAP1A	6118
VNN2	19283
SDHD	11489
FAU	6890
TRAPPC4	7876
ENSG00000255094	46606
AKR1B1P3	6287
ARFGAP2	18210
SIRT3	25848
LINC02721	14205
RBM25	45632
ENSG00000254412	8705
ENSG00000290785	12912
XIRP2-AS1	22751
PDXDC2P-NPIPB14P	37033
EXPH5	90489
ZNF726	12017
RCE1	5805
DDIAS	59579
ENSG00000254919	6772
SCYL1	16627
MYB	40664
ENSG00000254533	6271
SCGB2A2	4913
LINC02545	31454
ENSG00000254836	6117
MPZL3	28909
DDIAS	33474
DGLUCY	80618
OR4V1P	4139
STIM1	241661
AAMDC	54165
CTAGE1	6966
ENSG00000254620	12556
CLNS1A	28964
ENSG00000255475	12440
WT1-AS	25968
ENSG00000293475	31917
IRF7	9095
C11orf80	97930
CFL1	10440
SYT12	29220
PTPRK	205246
ENSG00000254578	4284
CCKBR	15201
RPL7AP79	6615
ENSG00000254678	6000
TMEM9B-AS1	14608
ENSG00000255500	4112
ENSG00000254617	5625
DKK3	51078
OSBPL5	44402
CHD7	86982
ENSG00000254861	52625
ENSG00000254877	6395
ENSG00000255551	8126
ENSG00000255448	28089
BDNF	10465
SORL1	65959
ENSG00000254442	6006
PKD1L2	124947
FOLH1B	42421
ENSG00000255467	22310
KCNE3	10985
ENSG00000254802	7673
ENSG00000290459	18319
ENSG00000255091	4162
ENSG00000255347	6507
TXNRD1	137528
ENSG00000254686	7645
ENSG00000255021	37172
IRAG1-AS1	9709
TIMM10	7877
FADS3	23267
GOLGA8G	19060
ATP8B3	34872
ENSG00000254459	48308
NPIPA8	24517
CLP1	6676
CLEC7A	8511
TYK2	35739
PPP1R1AP1	6124
TMEM223	10188
RPS13	8979
ENSG00000254482	6360
STX17	65831
IL32	6890
DEUP1	58002
SLCO2B1	56621
ANKRD13C-DT	15868
LINC02750	6549
ENSG00000255057	4179
ENSG00000254953	5846
ENSG00000254753	10708
C11orf98	7776
PHF21A	190655
KIRREL3-AS3	6148
TP53I11	24235
EIF4G2	16109
DHDDS	40034
C11orf58	19409
ENSG00000293378	119389
RELA	14994
SYTL2	26549
KIRREL3	575568
ETS1-AS1	7247
ENSG00000255455	9693
KBTBD4	8902
C11orf65	164712
TRIM51BP	10940
USP2	13373
WTAPP1	56090
ILDR2	62316
ANKRD33BP5	7215
SLC6A5	62677
WDR74	13128
ENSG00000255530	6045
RBM4B	18450
LINC02752	68757
ALG8	44366
EIF1AD	9472
ZNF576	6963
PARP10	14777
C1DP5	6082
SOGA3	52061
C11orf16	18612
ALG8	44388
TRIM66	52243
BTG4	21527
ABHD14B	10476
ENSG00000290498	16498
PTPN22	57886
PTS	10378
EDA	247994
SLC35F2	73496
HNRNPCP6	6570
NPEPL1	29415
CRYAB	7973
CASP1	15247
FAM66A	9596
LINC02756	20936
LGR4-AS1	7492
ZBTB44	93708
PKD1P4	23776
EYA4	293771
ENSG00000254992	5994
NLRX1	15660
TDH-AS1	7454
ALG8	44343
SERPINH1	8000
ENSG00000255211	6900
ENSG00000278182	4163
OR10D4P	6640
ENSG00000255237	6669
MANEAL	8040
GJB7	51998
FDFT1	39139
CTNND1	60381
EIF4A2P3	6754
C11orf80	101592
EMSY	106309
POLA2	46676
PCDHA7	181078
SLN	17745
OR2AT1P	6442
EXOSC4	4868
GATD1-DT	9689
DDX25	22707
BDNF	71586
FDFT1	33550
PRG2	9393
TGFBR3	184863
MORF4L1P3	6649
NPEPL1	29502
TK2	43812
HIPK3	99896
TYK2	35775
LINC02764	27282
TTC36-AS1	16885
SIGLEC10	12484
GZMB	8357
KBTBD4	12459
CTSF	11115
GLULP3	6742
FXYD6	45377
ENSG00000290417	8526
ENSG00000255539	8038
L3MBTL3	122965
CD44	41228
HYLS1	15835
BSDC1	33845
PICALM	117109
CTSW	6904
LIPT2-AS1	8167
ENSG00000255528	41202
ENSG00000255126	7556
SELENOS	10994
OR7E13P	6609
ENSG00000255214	7941
VPS28	9066
CASP5	33092
SYVN1	12847
RRAS2	85082
NEU3	4238
ABCC6P2	9577
DDX6	42059
CD81	10209
PRDM10	50876
BCO2	44764
RNF185-AS1	6052
TMPRSS13	27705
ENSG00000255345	7555
ATP8B3	19215
UBTF	16962
KCNQ1	73718
DENND2B	30429
ENSG00000290498	16213
RIC8A	10405
HSPA8	9330
MBP	42412
ENSG00000254847	8584
NAP1L4	52965
LMX1B	90104
ZNF345	45139
ZC2HC1C	11314
ENSG00000255146	21728
PCDHA2	220495
OR5M7P	6671
BCL9L	33562
ETS1	67657
EIF4G2	16623
ENSG00000254511	19819
ENSG00000226268	6658
TMEM80	12232
MRPL49	6412
PLA2G10BP	11765
ENSG00000254721	6799
TMEM218	19990
ENSG00000232995	8247
GDPD5	23391
CRYAB	10265
ELOBP2	6054
MPZ	10339
CTSB	29401
EPS8L2	20666
LMO7	100497
ENSG00000254731	13993
ENSG00000255027	11934
ST13P5	4109
POU2AF3	12002
DHDDS	39886
ENSG00000254907	36248
ENSG00000254625	4865
LINC02743	32405
CSRP1	28583
SENCR	10051
GRK2	23055
NANOG	8480
MTMR9	40963
LINC02734	39237
PCDHB18P	6196
ENSG00000254422	6771
OR4A50P	5569
GATD1	15959
LINC02699	50260
CCDC198	16475
SLC52A2	5695
YAP1	123131
CASP1P1	6378
RNF170	46699
GUCY1A2	350157
CTNND1	60381
SPCS2	31084
ENSG00000255167	8209
PSMA2P1	6345
ENSG00000254648	6975
ENSG00000255130	6078
TBC1D10C	9174
LINC00958	15763
TXNRD1	66284
TRIM49D2	9175
KIAA1549L	300636
CTBP2P6	4228
GSDMD	12855
ENSG00000254409	83081
ENSG00000254942	9631
AAMDC	54223
OR7E10P	6690
BIRC3	23221
NCAPD3	7139
USP35	18737
SLC25A45	11457
DEFB134	8842
TBX5	43501
ENSG00000255086	4611
GRM5-AS1	22478
EIF1AD	11311
TRIM51FP	11880
CENATAC-DT	7509
PUF60	18518
IL32	7174
ST13P10	6781
ENSG00000228862	10416
TTC12-DT	41932
ENSG00000290960	16777
ADM	4442
DICER1	77466
ENSG00000255556	7286
ENSG00000254923	6891
ATG13	59957
ASS1P13	4244
NPIPA3	18834
RPS2	8443
DERA	83692
ENSG00000255367	69707
OR5M10	6647
ENSG00000255477	4191
RPL27A	5647
MTCO3P15	6273
ENSG00000255438	11396
ATM	8835
CASP1	15305
FUZ	7494
OSBPL9P2	6927
LGALS8	37708
SDHD	11313
STIM1	240544
ACER3	162761
TEAD1	68040
ZNF195	25729
MADD	62884
RPS3	8331
ENSG00000254910	6702
VPS51P19	6056
ENSG00000283217	119957
ENSG00000254983	7683
ENSG00000254579	7537
GOLGA8F	16357
JAML	36556
CAPN1-AS1	7513
RCC2P6	5022
SMIM3	20977
MSANTD2	15414
GTF2H1	17326
LGALS8	27215
RAD51-AS1	14618
SNRNP35	11797
FTH1	8722
TATDN3	26545
NAV2-AS1	6648
ENSG00000254926	17754
CTSB	30072
ENSG00000254921	10216
ENSG00000254936	8383
CENPUP1	4533
ENSG00000254756	8381
CD44	93278
BRSK2	69755
ENSG00000254425	6249
PUF60	18671
ILDR2	62316
TXNRD1	66402
ENSG00000197254	9775
LINC01001	17494
SYT9-AS1	21158
MOGAT2	16584
CSRP1	28146
ST3GAL4	11856
ANKRD42	23951
MAP6	87388
ENSG00000254563	10230
SLC52A2	5678
RBM25	45630
DENND2B	123690
ZNF503-AS1	68766
KCTD9P4	5418
ENSG00000291143	38603
CTNND1	60381
IMMP1L	82873
ENSG00000255219	15829
DHCR7	19350
CFAP300	36980
FBXO3	39108
RPS6KA1	46213
KBTBD3	32061
DDX10	260121
PKNOX2-AS1	13872
NAALADL1	8907
SLC22A10	23793
DEFB131D	11809
HNRNPA1P60	6650
IFITM3	7267
POU2F2	48337
SLC35C1	11921
ENPP7P12	16280
CARD18	7039
CASP1P2	13896
EEF1D	23385
LINC02720	17326
DNAJB6P1	6441
ENSG00000255360	7719
ALG8	44378
ENSG00000255209	13033
SLFN13	16939
OR8B7P	6618
NUP160	14754
ZNRD2	4371
SLC52A2	5280
ENSG00000254503	6957
IGLL5	11295
MTFR1L	12852
ENSG00000255031	4601
SAA2	9092
ENSG00000255206	18577
NDUFAF2P2	6510
ADM-DT	6747
MRGPRX1	11615
ENSG00000254592	6909
ZNF623	20711
LTBP3	25007
USP17L4	4592
GTF2IP11	7706
HMSD	8761
LINC02744	11744
ENSG00000255372	6747
CTNND1	57899
NFRKB	10263
ENSG00000254431	8920
ENSG00000254771	5901
TXNRD1	64434
ENSG00000254688	6932
ENSG00000254559	4847
OR8I4P	5840
ENSG00000255084	28389
LINC02741	201253
PGAM1P8	6152
ENSG00000291249	6905
ZDHHC24	30853
BEST1	10214
CHMP1B	6031
TRAF6	32203
TATDN3	26319
SCYL1	16262
VAV3	399120
CTSC	47874
USH1C	56200
ENSG00000269915	24183
TUBB4BP4	6003
ENSG00000254649	7344
RAG2	11351
UBTF	19960
ENSG00000254545	5192
MBP	43024
SYT12	30729
OR4A49P	6331
SLC25A51P4	8354
ZNF252P-AS1	6235
CYB561D1	5359
SLC44A3	77655
SLC52A2	5707
USP17L8	7292
LINC00678	22596
GCSAML	70962
XRRA1	111848
DLG2	1679317
DPP3-DT	12441
IQCJ-SCHIP1	626595
PLEC	64892
ALG8	44390
ENSG00000255015	12525
NUP98	128224
FUT6	13834
IFTAP	67723
ENSG00000254575	7275
LMNTD2-AS1	4214
DRAP1	5028
AAMDC	82578
LINC02707	6106
IQANK1	59506
SMCO4	64674
LRRC4C	184589
ANKRD33BP9	5121
GOLGA8UP	13286
MRGPRX6P	6687
SLC25A45	12515
CNTN5	1291561
ENSG00000254400	6478
PUF60	18500
MTA2	13133
ZNF473CR	19204
CTSB	29427
MOCS2	15310
ENSG00000255515	6273
DNAAF3	13687
LCN10	9198
MTATP6P15	6534
EI24	17753
CTSB	29198
OR10AK1P	6114
PBOV1	8205
TAF10	7044
EIF1AD	9309
ACP2	14696
ENSG00000254909	5907
ENSG00000254619	4033
TMEM218	19783
ARHGAP32	35289
SMPD1	7303
LINC02713	30039
LINC02686	32428
IGSF22-AS1	37031
OR52P2P	6654
ENSG00000254680	7447
ENSG00000254939	7453
COX5BP4	6081
ENSG00000255229	59857
PLEC	67281
DEUP1	28253
ENSG00000254933	7346
DHCR7	18716
ENSG00000255087	37334
ENSG00000255101	22063
CAPN1	32525
ENSG00000254971	6671
CFL1	7758
ENSG00000254830	11867
BANF1	4116
ENSG00000255342	6153
PIGY	8478
ADGRB2	35764
ENSG00000255246	45384
MYO18A	114976
ENSG00000293058	13861
EDA	247994
RAB1B	11039
ENSG00000254641	7168
ENSG00000204456	8096
PPP6R3	98804
XIAPP2	7551
ATRNL1	80864
HINFP	15698
EPB41L2	229605
DICER1	52189
BTN3A2	13506
RNF170	49004
CASP4LP	20324
RBM25	64859
WASIR2	5213
ZSCAN9	6891
ENSG00000254885	4602
ENSG00000254707	7229
RPS3	25749
CREBZF	12839
OR5AZ1P	6642
ENSG00000254664	25177
POLD3	51509
CD99P1	17038
MRGPRX10P	6657
CTNND1	60381
MPZL3	28809
GRM5P1	252601
ZBTB44	93931
KRT18P58	6819
GLYATL1B	11479
PRR5L	64374
NSD3	112003
GAU1	25385
INTS4	13354
SYTL2	121755
GRIK4	480158
SIPA1	14014
ENSG00000254587	126505
VPS51P17	6054
BCLAF1	36943
ENSG00000254406	6525
GCSAML	70808
ENSG00000290995	26939
MICAL2	127531
CDC27	74044
FAU	7182
ENSG00000254698	81134
ENSG00000293540	6166
ENSG00000254488	12135
FLJ20021	4135
ENSG00000271758	184019
ENSG00000255463	6051
MUC15	17080
ENSG00000254892	5964
TEAD1	266562
CD59	32120
HBS1L	68267
ENSG00000254574	10277
PIGCP1	6594
ENSG00000254638	13109
OR4A10P	4892
ENSG00000254433	11128
ARHGAP20	141835
ENSG00000255054	12771
RNASEH2C	6780
PPP2R1B	34212
MYB	25385
HSPB2-C11orf52	9114
CASP4LP	22320
SOX6	435838
LMNTD2-AS1	5511
PCDHA6	185015
NOX4	170612
FAM111A	11725
RAB30	104464
C11orf80	101519
TEAD1	273316
ENSG00000254746	58475
TSPAN4	20295
CFAP95	88372
STIM1	238616
EPB41L2	104049
ENSG00000284830	6690
PPP1CA	9287
ENSG00000255540	6765
GRIA4	7315
JAK3	23995
ENSG00000255470	55009
ENSG00000254777	50576
RPS25	8326
ENSG00000254669	11580
RIC8A	9044
FADS3	24232
DSCAML1	375018
LETM2	14571
TPD52L1	112433
LINC02731	18377
BATF2	7190
FXYD6	46205
USH1C	45313
ENSG00000255462	6698
LINC03096	14906
CKLF-CMTM1	29522
USP47	122915
PUF60	18601
GPR61	10388
BCLAF1	35804
TMEM218	19959
LINC02751	41243
ARNT2	155654
LINC02727	6764
NAPSB	16710
FLI1	122195
DEFB108D	10060
ACRV1	14081
ENSG00000255158	15481
TK2	44812
ENSG00000255326	14469
NDUFC2	17192
RGS4	8394
TMEM41B	36783
ENSG00000254888	5957
ENSG00000255537	7314
ENSG00000254821	13630
HIGD1AP10	5981
ZNF585B	31362
ENSG00000254951	60904
ENPP7P8	62131
SPATA31D5P	9489
GAL3ST3	8911
EID3	4466
TSKU	9392
E2F8	23257
TOLLIP	34118
EED	5607
LNROP	7831
BMPR1AP2	6711
ENSG00000254548	6345
DGKZ	35819
ENSG00000254898	4570
RPL8	8354
PARP2	17266
ZNRD2	5407
SORL1	42265
EHF	7267
EIF2S2P6	4713
PKD1L2	15812
TOLLIP	38310
LINC00958	33405
RAE1	26854
MS4A13	30082
NR1H3	11420
CRYAB	20799
NOX4	177540
PAFAH1B2	29758
TSBP1	84857
ENSG00000255367	105391
NAT10	41699
SMTNL1	15677
LGALS8	33042
CSRP3-AS1	87651
CASP1	15321
ENSG00000255271	30610
ZDHHC5	35616
RGS5	61193
BTBD18	14861
LINC02989	5550
ENSG00000254804	7719
SLC17A6-DT	60215
CD151	7262
MUTYH	16340
FXYD2	14328
ENSG00000232995	26846
CTSC	17401
SDHD	36143
BCAS2P1	5681
CIBAR1P1	4212
PLEC	64898
ENSG00000254517	4882
SDHD	11632
MPHOSPH10P2	12043
PNLIPRP1	21205
BACE1	34608
LTB4R2	6091
ENSG00000254629	7301
PRKY	110576
RPS6KA4	16067
RBM39	44040
GRHL3	34448
NUP160	62022
TSKU-AS1	6181
TMEM41B	39639
FUZ	11985
TALDO1	20584
C11orf54	23644
TMEM126A	11565
TMEM9B	17410
BTBD10	80295
CFAP68	7965
ZNF7	12806
ENSG00000254676	7376
ENSG00000255366	5490
ENSG00000254921	6810
MANF	7106
MBP	42698
IL32	7148
NDUFC2	12697
SPAG11B	7462
MS4A15	21846
RDXP1	7437
EFEMP2	11996
EED	36954
SDHD	11343
ENSG00000255451	4965
NDUFS3	5263
TPD52L1	112162
SERGEF	230679
PAK1	94580
NAV2-IT1	7530
EEF1A1P49	4988
ENSG00000254846	8355
FAM90A20P	6010
ENSG00000254409	15351
TRAPPC4	7655
SYTL2	68961
CTNND1	60381
RSF1-IT1	6588
UNC93B6	7331
AGBL2	54454
MSRA	336333
NDUFC2-KCTD14	68573
SOX6	441885
MED28P5	6137
MTND2P26	6728
ENSG00000254702	8409
CCDC17	9710
ARHGAP27	10769
EPB41L2	167120
C11orf54	26158
GLYATL1P1	18333
LINC01588	21840
SF3B2	19977
SNRPCP6	5909
SCP2	126617
MS4A1	16041
ENSG00000255429	48674
THAP12P4	5362
NEIL2	19664
CMTM1	15742
ENSG00000255160	11475
PCDHGA2	7542
SYBU	80354
WAC-AS1	15410
NOX4	169865
SAA2	12196
IL15RA	30429
SLC8A3	148823
CLNS1A	24943
CD44-DT	11077
C1QTNF5	7641
ST3GAL3	196958
ZNF7	19154
ARHGAP27	16691
NANOGP8	7585
ZNF576	5950
LINC02687	20111
TIAM2	111069
ENSG00000254471	5117
PICALM	116743
ECHDC1	59982
FAM90A25P	8710
ENSG00000255432	21184
ENSG00000255201	7207
PTPN22	63583
DPF2	23410
CTSW	6932
UVRAG	305850
HNRNPRP2	6442
SOX6	435855
GPT	7201
RAB37	12594
TOR1AIP1	40666
ENSG00000255041	132287
ARMS2	5699
SLC43A1	36049
TRPM5	23833
AMPD2	10403
ENSG00000255241	20244
ENSG00000290412	57025
ENSG00000254851	6054
ENSG00000255391	6261
B3GAT1-DT	24730
LPXN	56881
NDUFS8	8951
ATG13	58126
LINC02763	151798
RDX	127532
APLP2	76912
ENSG00000254605	11901
XNDC1N	49982
MVB12A	7595
ENSG00000290736	10381
ENSG00000255097	8761
THY1	9442
ENSG00000255333	6195
CRACR2B	7408
PLA2G10EP	9373
SNX19	43758
DHDDS	41358
INSC	100424
PHB1P17	6240
SGK1	13724
TTC36-AS1	16773
CHID1	46747
BBOX1	89496
HERC2P9	33822
CD3E	14272
ENSG00000254604	86701
EEF1D	23397
ENSG00000255428	9644
DGKZ	37707
OR5M11	6617
CTNND1	60381
TMPRSS13	34438
C11orf58	19397
ENSG00000255268	7585
AIP	11060
FDFT1	32970
RBMXP3	4155
ENSG00000255244	7736
SYBU	77031
ENSG00000254452	6323
ADM	5271
TPP1	6914
PRSS23-AS1	35590
RNF141	28572
AMPD2	15214
TM9SF1	11959
ZC3H12C	37930
SF3A3P2	7206
ARHGAP27	22217
CNTN5	1338376
FAM86C2P	17817
ENSG00000232995	26789
ABCC12	40457
ENSG00000254744	6795
LRRC4C	1351143
ENSG00000246225	96411
